x,y,z
249.44869707638455,292.52917530618436,a
235.9851156217965,342.18861818844096,a
241.05199471228815,354.2162954994592,a
287.53830063687457,330.62298621718645,a
263.86366651446855,364.04956415979404,a
279.2992059974664,302.2291991643193,a
278.64578932052586,318.15385866649444,a
256.98456260403486,334.77439290218456,a
290.3774951328416,285.89222030321594,a
261.38315158553974,265.6695612650925,a
296.7153179510094,282.2197017347848,a
228.25493900008993,258.76444603607536,a
266.3621248619235,266.68291911458005,a
222.87838709486164,280.28030118415427,a
238.99081965872335,313.92385233372426,a
235.11721050601585,262.724223768763,a
264.4753391844818,288.68927081946146,a
241.5360248140213,277.3922524760436,a
282.9499203282481,282.16851946288796,a
309.579912918822,240.07050096883654,a
247.69202020552348,260.0102775422253,a
308.958880370806,279.04865968543646,a
266.7614521764954,271.93362350284974,a
290.62581652687464,276.21127167211495,a
298.4192542887292,290.1949619714893,a
291.74637799208506,286.75763485074566,a
291.353380625009,272.55372261851085,a
339.5644045427988,341.1339894497436,a
281.20427631456096,321.395843777606,a
259.1575620661623,306.3342562479719,a
295.41680971941935,287.42838939848787,a
273.6521365980553,249.2991660451781,a
359.48525148064664,293.4557112295503,a
317.70122412142706,313.26904694474894,a
298.5964370935056,292.065252903023,a
327.65433632211835,270.6802123475676,a
292.2220912938194,286.83165547405804,a
317.56523914886867,304.6181705978048,a
345.4884374287798,271.52848746610647,a
315.3165780710348,279.64266866440175,a
348.29004123854395,262.2788646731454,a
324.7343108254241,282.8653712901506,a
354.01303742611736,237.47681958175912,a
347.90380670113785,262.1443047869093,a
389.07893132493297,312.30176974883005,a
357.4159167923931,217.54286405831658,a
400.308011096836,293.52727895788723,a
360.7048214354688,310.7511988621667,a
367.97398319475286,314.4331507045297,a
374.3734120310217,323.18450454363983,a
339.69827472878563,275.67748518109374,a
361.1476024625036,254.53855099367604,a
379.8889503908875,276.284653963192,a
311.53986535196395,288.6670698221029,a
354.55800742421064,275.5914892115221,a
370.3598819170762,225.87901741324038,a
355.4529060887673,283.6498541874224,a
400.6831402158866,278.48422469436423,a
339.14705249310174,271.8539713278429,a
420.07092105208466,276.3033379540911,a
369.75707945035697,299.16844939493444,a
389.8848075233585,276.1739192954444,a
396.1846204628096,321.82384506244864,a
412.1549643332002,258.7631432077642,a
383.3125845103429,270.26395891463017,a
375.79772884555297,284.557104072341,a
429.5565445199899,285.90153845113605,a
385.3134109450288,323.431428306258,a
435.6371298311937,322.2851766944608,a
400.8029210251592,288.95287910601235,a
437.95564099067184,288.00161225482987,a
434.3469656008781,349.3696140166554,a
514.6517696942672,290.79029335298713,a
504.88379838458866,328.73491192064677,a
459.5288559178691,297.0454314834826,a
426.00206997374136,282.1666935233019,a
438.27129100035836,346.245984558916,a
489.53886114002717,254.95186241433143,a
462.85200989486776,256.5841252716839,a
492.59039986422994,293.37805570050386,a
481.11375851539543,287.81006011523084,a
477.96949467748806,259.00351208321143,a
476.02444709680566,330.3752394255912,a
475.77677729797904,264.7517780575031,a
496.3334407554033,338.4770409192882,a
478.55645402654727,289.34768578176636,a
470.3757154276309,278.64857237350776,a
517.2007939341254,241.07099311659027,a
507.9880460023564,267.5731051054056,a
517.7288699546738,280.2615331352529,a
502.99766133631846,299.96289390579193,a
552.9590190295693,296.7798431441359,a
492.444133388331,308.96988613316137,a
468.730361886339,288.49342892880884,a
514.4821635382419,290.0190080389708,a
543.3336911081968,314.0063420736334,a
519.2439089581393,313.70081390491924,a
543.711244251189,321.3756409219585,a
542.2877444434878,255.68488129487443,a
526.3676263376883,260.7675902414128,a
522.1441704255143,320.38900512079647,a
557.6468692948023,342.1396879616983,a
555.7337366652513,353.938958427245,a
509.20640206407194,329.1383604665481,a
587.5962718585251,318.78906059797987,a
544.288761563061,327.54088435917595,a
544.8833531764359,358.73068588867204,a
525.8959620205202,315.9274324905562,a
560.6124628626758,347.3813550779473,a
516.4124410698729,362.86012500852115,a
565.6786372605457,370.90632161802785,a
533.3385249822488,334.83874056647073,a
461.4950891350156,342.8572448082492,a
522.2691365667667,331.7589465525014,a
511.894443896972,297.51264739394617,a
515.7556528404489,325.289437024794,a
530.6071855161332,382.493427128134,a
496.47487417885856,356.2818737413404,a
474.53691077720646,330.55284850077686,a
458.12057241123864,331.17499212625387,a
489.9566522419193,287.2722065236866,a
499.8490633715349,311.26040277033235,a
534.2397619026957,310.9932299111201,a
494.4702566670945,274.511798538678,a
503.3097099137946,247.6130420444789,a
494.3358146979181,276.9964471311581,a
488.24267939611445,261.9906138033304,a
491.38627857707195,256.46390099498086,a
507.6141245373444,295.9684658228001,a
502.28899619150883,282.3899732584939,a
468.1270941630677,245.5757310482141,a
554.8482041541956,251.5225082088607,a
527.7959304011487,246.340604270844,a
551.4027861149477,243.7756238175703,a
549.8568547438156,259.38513346944626,a
552.563920274277,235.66107537917156,a
550.7160036437862,197.9888387844918,a
574.8080497042904,210.04658273186658,a
575.5578190049937,274.1535522259269,a
561.5731144528957,213.58644777810548,a
602.2527183728168,248.80449554458366,a
607.55726861741,278.6463600310665,a
617.9324374526966,257.25994059175446,a
609.3234825172271,247.99699229901046,a
645.5526913440935,286.28888042238464,a
596.0175105201365,267.2658139461437,a
614.3373702401508,282.010679465817,a
647.1657455398987,280.22121072623224,a
611.5687938423251,287.2376149549383,a
617.595357013913,321.156702575606,a
586.1993262782557,343.3358974096569,a
621.6458007969211,326.1555559844536,a
606.6189618978614,372.69881025485114,a
611.784176400545,373.64513818882995,a
620.1487310059096,328.075486959494,a
582.7921106022898,330.8518988574425,a
607.160866751841,342.96831451040293,a
603.7504433639548,397.2818408537666,a
560.847295369197,368.8907613474548,a
531.6405101574662,361.4354072034144,a
594.936807081568,383.10422382498507,a
604.8390540090957,354.1577444409923,a
524.0420058646714,353.6922005184674,a
554.4409369124239,341.42433946530105,a
549.753048507022,359.56502887591574,a
532.9482860802202,349.92003960928366,a
539.6065586468333,340.3006142429074,a
526.1337962348368,349.4378950220664,a
567.8877338627578,343.25661981451924,a
525.36977955792,316.5563983240629,a
489.95373183334505,314.21054631095996,a
513.4467618065505,282.81681765087546,a
533.226103385085,283.7599304326209,a
492.5948747430539,274.4243598206799,a
557.3649780101641,257.83924312510175,a
554.2274667835211,271.7215748029719,a
496.06778104494623,260.02621448316563,a
505.40701128121,263.89281961387803,a
548.6562109974204,231.09843378411603,a
526.3403043389151,215.48192334897396,a
564.421060998368,178.39613377949354,a
531.8836174051908,190.9963173951454,a
530.3268489175383,229.73267436962027,a
545.6194906258943,211.14803433836602,a
555.0500575701831,226.3771362680397,a
581.0127288917795,230.0692341109118,a
604.3390533496469,213.75133805146396,a
605.1409105914613,210.54457096544513,a
614.2604893563769,242.50843381240247,a
606.5905203106621,246.04860114757068,a
604.9423690281014,299.07344655013935,a
604.6254927016075,300.20553400208564,a
582.4370953822383,295.41070103248956,a
579.1451296346747,321.0882061742868,a
603.7301158880749,313.7838723832415,a
570.8403967253711,334.2571702020856,a
591.9324878561845,306.44298748507947,a
572.0551978580769,292.8774446410971,a
578.210547490131,288.300341922136,a
585.6252680883258,336.32844922206374,a
550.9900110923339,277.38944282643,a
545.5032143860352,310.2761191729313,a
596.3428290719175,255.2009597806372,a
534.0300243725461,317.5996842361525,a
528.9291377191605,330.5985215580896,a
591.7937773526496,295.02469782657613,a
586.3772420650363,269.9192833890729,a
576.8789951911318,256.08677716085555,a
583.600810926524,217.9218408703582,a
598.5865992439461,215.753791771059,a
569.8080631701737,264.1209901779256,a
607.050563362408,258.2468839926702,a
557.5344152507017,285.6088100519913,a
570.4504272802483,308.82797870321684,a
587.5491751897465,328.4803123527738,a
533.2160223988944,311.1125682717593,a
597.8901775702582,357.0386003420505,a
582.2363565171764,369.12114346788394,a
524.2903234975373,346.1658886418796,a
567.9483558891908,304.4317965752646,a
554.7289149411007,324.4766954969909,a
574.4420815381675,257.23493120762015,a
561.3891914167694,250.48411829855394,a
527.9888275895391,235.41425339363468,a
540.6283892815169,220.93263565566542,a
535.8139301924357,240.22629855309475,a
568.5326547792379,225.19944806715597,a
543.0897559588523,190.2335480634394,a
574.7164449526775,133.74711265882257,a
555.3527890476081,215.0069663498192,a
557.4122734322355,198.60931152024807,a
505.57412132815085,141.73492827453788,a
586.1917331676906,133.7553125778731,a
582.2203759054454,175.35865831379402,a
579.8194216291618,169.50179627119718,a
621.4623812575538,147.99158952897204,a
589.0374637233344,145.44109906170866,a
614.9670171948134,183.89536354009164,a
559.5374807139325,172.1686017141286,a
563.5627026757767,107.1789016831546,a
546.0972584228316,129.7062977441883,a
519.3915824387086,161.05983107216497,a
571.4966702268099,115.69570372556302,a
572.6037522887641,150.93436901777477,a
515.2685483317174,105.43963602698011,a
525.0888659845256,121.73883658650806,a
515.3694441412476,218.86164906240236,a
546.3223273652156,153.7727111644577,a
537.3114997876452,175.16066200347484,a
492.18159725615453,168.21978333994366,a
549.486941869835,217.37545046130748,a
513.5737757806727,241.3062840423746,a
527.574554624684,207.95173217245326,a
484.286908647172,220.77310929799313,a
503.03449727411277,224.2311168068365,a
497.0430351194935,231.0559682357411,a
517.1631707031631,278.2369284425018,a
487.2761634563553,244.9675933170387,a
525.8895599968971,214.02967711263028,a
498.11052336273207,250.76199341301927,a
495.893174200473,235.06125344085427,a
465.4630651941032,245.34390621971966,a
456.4847633178242,222.58456411029096,a
483.52125043900827,143.3742547453558,a
474.41328413600735,212.03128538280015,a
452.5841249121439,269.56930672992854,a
468.14746897870117,211.44490948292474,a
503.65967607644376,187.71352165373253,a
470.0820255681946,210.69940290735684,a
496.05244219953585,168.97829978316435,a
484.2293566045072,174.20899780381433,a
545.5935564223029,138.8543067042708,a
556.5673756753007,157.79212202216883,a
506.97446303896646,178.47107980077743,a
496.87344936379395,147.85464735609753,a
538.2793481841493,164.64752182650523,a
529.3289126508099,226.8873807292931,a
586.7551172850027,215.03991188760983,a
558.2049307801627,208.60211462298645,a
609.5304301816517,226.26608203110374,a
572.603804764745,196.68355791939888,a
568.0416578936971,244.19888707553415,a
624.3977062953496,261.11732879786115,a
616.2374765377334,229.23249172305674,a
594.7689258714122,243.8695553802155,a
607.234117525154,211.35280230224527,a
657.723687643106,257.5606880016187,a
643.1022097334195,189.07201699754944,a
617.6282371850787,210.77815442499923,a
661.5242941921185,242.0317055855519,a
638.2134760255655,265.5573496885173,a
685.6899165992991,260.9615327665805,a
691.6171726857442,244.5365690369719,a
650.4923438410106,282.07194094866753,a
586.064002360629,231.83668374075444,a
616.0190783021472,205.84899060639884,a
587.0573088711094,186.00629203664124,a
588.4444802855278,200.4427108457263,a
628.0473196824922,196.05840753840658,a
626.9675771185811,211.1660026640305,a
601.5128761826803,199.00954531681447,a
630.2437195079292,189.25459931568838,a
619.1926369609974,190.59153177858877,a
611.5627086462538,228.91786424366967,a
664.5684071226685,243.76795934682337,a
634.759340620644,249.6120612521287,a
605.1343650870344,243.78478479485494,a
641.8859818702792,231.07197782503812,a
665.2566263679798,216.1381131017477,a
718.2368002338104,270.9178280443837,a
634.4030265192491,238.19569778611856,a
645.9941146771718,325.55524152439386,a
657.462178410411,316.06941002998104,a
613.5743064695356,300.3775491695182,a
652.5395279729711,266.2176953675323,a
675.4784768025737,349.98351187390904,a
659.2550435561736,342.1406802506146,a
706.7456206020173,347.00515434668233,a
568.6663514952202,356.1956338817598,a
689.1217336036921,350.17867922683234,a
686.1342091068677,353.4086910255578,a
633.7924097829516,362.84477844511787,a
601.8449688306608,312.97972068167337,a
620.6873978366706,395.1267328775549,a
663.8173648425409,409.12115347123085,a
638.8122680723715,422.9856237039728,a
681.7230512346858,400.26014118881744,a
640.0580779613204,395.7660920945417,a
622.9712393938751,411.6361032664655,a
643.9833530929524,418.51534472705623,a
631.1663997586783,414.5672620683501,a
619.4210118441217,386.1628604403261,a
582.2412921312762,431.8319965430022,a
613.0726953096569,404.0078549345664,a
493.93078658926464,422.3821841983718,a
579.045033536189,445.5017216592022,a
558.445318202853,389.3819580395485,a
603.1809601448617,354.3076709661216,a
534.0127873811501,400.5600275904412,a
603.5449948884217,448.1675717389549,a
494.32726363008345,387.9427525666769,a
550.9037205253996,363.6286945412338,a
537.99298266104,424.40419360067506,a
517.563187953996,405.3979317644869,a
549.9143269175312,416.3212317667818,a
511.6577543910858,373.0320189611001,a
483.1790834050891,372.1558652963045,a
495.044039974932,415.2955597419639,a
513.4382955353509,335.40424389562395,a
491.95378866245903,358.66904136685446,a
518.4217928260425,348.13772453889055,a
517.193103891429,351.28710142195735,a
503.08620492756233,335.86975978480166,a
486.7012220470966,321.2315618093661,a
524.6009651839962,333.18383772727555,a
492.41992528334276,308.92397926047147,a
583.9093842790417,308.06670839268475,a
530.0289458387933,346.05197718724844,a
477.0628092872818,332.8578977394098,a
442.90884579030063,313.6835491494484,a
546.0053029708512,287.71649266150945,a
526.642310896868,329.1954405965333,a
479.6158952668031,362.5255862759236,a
513.8887112889289,393.28717407035515,a
503.3520908542249,363.70699135717825,a
544.7600302091051,376.6823925049623,a
472.08103104641043,414.0222428036938,a
524.155345814346,362.78949440470626,a
539.6997564100391,366.3124137216018,a
538.4797864213218,364.23356863988187,a
549.0559680517358,376.9506262669451,a
546.9620583946108,387.965684063121,a
526.3768131518176,430.3790793394,a
589.0997958506458,399.44644709691784,a
559.13351384625,398.7956497962342,a
547.8916498594207,398.91947528413783,a
551.7916148987314,411.46501256464353,a
617.3958973448367,402.87129768041086,a
613.8811278509568,378.2997779197118,a
637.2762146688922,313.3383137699765,a
660.2184787577879,369.5095077808273,a
611.8796303401638,339.86006848061857,a
667.3573376251808,365.60926750628687,a
619.2613515998545,300.1927592730305,a
598.5242803558278,383.22215673917685,a
637.4021775216745,301.38639226808993,a
589.7595054562612,392.0977207426331,a
593.1560098585064,272.3756543055653,a
641.5086062186317,269.3217939816425,a
626.240863903298,265.79253620111047,a
627.7624689688993,276.3999157268545,a
606.7481194883464,366.1744394661005,a
613.9323494248522,322.47042350971014,a
616.851663451879,240.60681024809736,a
581.8375291327549,304.32927539499184,a
615.8073076994584,284.93597029434954,a
591.2064912693293,253.50819397257067,a
698.852468872432,282.3886624230631,a
168.54218760440716,384.31743642084365,a
199.18052992407328,389.89052925637134,a
146.8175262928361,351.7033722889481,a
187.12668581527547,361.73167416992044,a
139.72389130546085,382.9090104340132,a
121.30151504033174,358.07757519120184,a
81.60716495123741,336.7302462879778,a
106.796531669704,296.28529272346924,a
76.03776338948774,277.35137023347323,a
94.77289418947767,233.27313364509416,a
109.1095967548795,251.26151787641794,a
99.19313455345747,213.09666124382147,a
163.8979877494035,236.4166443251147,a
81.72505615088207,211.38583822924016,a
122.76549144865176,189.14360056356617,a
160.11781932619402,148.41160671230585,a
130.29428843920255,153.0324587469721,a
163.8015672200713,238.91933475072102,a
131.36332419921445,261.2143872233835,a
164.84514525960702,293.891734197561,a
135.17245886607128,336.91770026481186,a
211.54931615267614,314.6905146042581,a
166.6904809094029,373.0612962034566,a
136.293016083399,364.89243246903584,a
147.20748555450427,363.20549205944303,a
168.14166348362158,396.5854079273623,a
153.02569309948393,354.03684747459084,a
152.74619158656824,249.10228128493006,a
110.33249055443085,267.6949101089384,a
127.95819291783404,235.67712094553013,a
158.49093642980222,252.75815657495403,a
156.55840758346582,261.0087183269445,a
183.87935328262446,203.19210281061453,a
151.10478557359625,235.72437632616544,a
149.03394287624872,242.02961902781016,a
180.07546818378404,258.52690234429656,a
167.30181796474483,277.1785462065711,a
205.66939430137185,298.2135507953619,a
193.12056291549231,376.21305382298806,a
150.65882315873245,316.0133199835303,a
208.542653340627,338.5631137672262,a
210.13834472449142,354.54740037142005,a
228.75702002266638,310.8282553506911,a
198.1633473451382,320.3731872698637,a
198.36302485729612,263.5535375465606,a
171.17922759776218,291.1578634986173,a
171.35154854905778,294.7219729899431,a
192.49178472652835,252.67950117963878,a
171.06627087720125,263.56434997944365,a
207.89641344580963,257.41217188245355,a
173.57116118629912,323.47669819202827,a
178.1907810442461,312.12254018552625,a
175.32679003335107,337.3858500730916,a
223.94044246344936,371.47880659778554,a
229.17174664826666,357.01433152335323,a
148.52096578177444,393.81154209283636,a
189.0004251748745,363.37258457141985,a
168.01508947462221,371.20346513980803,a
200.5793608208327,405.3843187963836,a
230.86831725489918,393.9459018608449,a
164.19764405702352,413.28751309812236,a
175.23060550147537,367.3424475895826,a
185.6150017051926,329.5698441117926,a
231.22797283090583,370.0799304398464,a
198.11637044564517,332.32907214639744,a
172.45536773956192,354.486566622439,a
206.49657904160676,361.76486075409423,a
178.85648398369614,307.50404887547313,a
186.3475301433472,323.10471169725236,a
147.1287862261807,313.2246884917092,a
191.73299496141925,302.4948533388975,a
181.80272489143908,237.19353842608797,a
255.74996015495518,263.2140023812211,a
252.20097304868443,250.2165841564884,a
184.14411574521986,219.3923478012715,a
236.34593605464505,207.72228085250623,a
183.61701956442508,147.0267361119918,a
156.97386277291525,134.18494014928177,a
189.6841169354159,178.5405326350117,a
170.18620927111263,197.65950499346746,a
